timestamp,Mumb,Chennai,Khar,Delh
1360009638,58.949739615422466,58.640229958777525,42.31778712502597,54.02689733711887
1360009495,60.172987945349895,44.83684050171297,49.49040484176969,52.137889214974926
1360009553,59.93574823370359,44.44954141409037,42.61665239015827,50.148767238852486
1360009594,47.64088871679686,55.365311530102645,59.922774554791474,43.939868105061564
1360009670,57.19223674204537,53.11947337377345,41.77817715318058,48.93425923936705
1360009662,54.54031511737553,52.846463354129796,51.47461069207081,44.57503445641988
1360009537,46.19075373222651,41.26091748078515,56.88887435125768,48.33499323816304
1360009745,47.99547656983858,55.73885539552551,50.02365544782668,44.66828403913533
1360009710,45.7642087422759,49.491940809608494,57.45595425301605,48.45130959621434
1360009641,48.47022890889951,50.43264671798506,44.963388064863196,53.148197382256456
1360009758,57.078832055404355,41.93399944314896,52.75872437502872,52.75994848809425
1360009487,42.43292454506492,41.839395703532006,49.626793963965525,59.04127907549983
1360009702,54.823738723400595,56.07748355344453,42.727002660740226,59.46683595590021
1360009641,46.65954521902334,40.863544116806466,57.641689003269114,44.80442995945229
1360009713,43.509259816050715,59.23183211516852,58.277290675421554,52.00288103059167
1360009566,59.37474076245495,54.1573069774687,40.70228538542406,46.06291071113142
1360009674,44.33508720627913,47.69841999025698,55.6896513679244,47.14895327876271
1360009608,40.37367288094333,50.466260654286245,54.829738547834836,45.434508795087645
1360009736,50.62574113323155,58.91434241966094,49.650914863438665,54.69027613503789
1360009547,48.77157059626823,55.027510032606415,45.868911674555,58.093399282655696
1360009705,41.07269101809307,57.17354802086083,59.18871169373745,57.50307991517588
1360009508,57.480057268024495,59.131902913361486,52.791389403191886,45.00147935144742
1360009737,57.357011821758036,58.890065971964475,46.90511062698364,42.432242436262804
1360009674,55.5485426174203,46.02701248674806,58.77040922344359,56.27808133800794
1360009750,43.328368614044976,51.65456827526305,46.356384763894795,47.84909994658201
1360009496,48.4272446171759,55.32505670178785,51.63413107986487,45.225284489844746
1360009665,44.7805798698461,41.58610697774582,40.3685740162506,40.734147797777
1360009665,46.018359050236526,42.811540829482134,46.682716094079716,42.49048611576288
1360009684,43.15751738643054,48.45561831387056,59.62705217166983,48.00583815630169
1360009664,48.632821831703886,43.00977050081816,43.95135560342094,53.03618875679593
1360009657,51.500007898161954,44.19370476331962,56.13864719106431,43.48952874720483
1360009513,47.03965033664604,44.43106274413218,58.022559892478256,59.06590667192843
1360009752,52.55915359189266,50.66089857306556,43.12201293965656,41.56395520486396
1360009624,50.44966151667236,48.00524424261905,53.27648852727679,57.49589781617421
1360009583,42.39069677437836,48.11360228782504,42.61205676002897,52.85070578805715
1360009505,54.652043589827414,54.756701094950806,42.56387899494537,56.03169479545274
1360009548,47.913179197616984,44.3225424936359,46.251342491894846,44.387521598499234
1360009739,51.02514239891161,58.79033236738527,46.67006175494606,45.94270484003676
1360009754,59.785832200964435,40.79378005382178,52.49166609061008,55.89661182106293
1360009638,44.92130093858878,56.492871023417955,57.93183926216737,60.208432034607355
1360009542,48.042597369866584,54.174317642206674,44.58861776937642,56.81700370025128
1360009729,43.67866396200553,46.019194893526745,44.96045361168238,59.67098847599371
1360009575,49.74734421053286,45.11965930064883,41.43851225591641,53.13328309221096
1360009743,59.59696008797154,56.709960987348595,52.75911647949711,53.71981574403216
1360009477,46.46965937431865,41.791799830180494,55.248540671902774,53.87323299043347
1360009593,42.12374607651219,43.97508452699674,59.64165731309561,42.18638085325361
1360009714,51.77474760953413,43.03288474648291,44.586530777031165,43.68619561169093
1360009561,52.2182026165635,56.794638778918824,57.40897750908478,55.5929155378963
1360009751,46.9095782645699,59.44999445788007,51.69879331621009,48.23577849139288
1360009726,58.22625258363493,56.3292032315333,56.36737282644576,58.91350504302892
1360009655,40.95898833541854,40.627333557616325,45.17051745336842,43.22725165472998
1360009652,53.98674746653117,41.72138039497531,52.040674453132056,51.64490430371249
1360009492,44.55478743935561,52.346376690603776,45.392019894479986,58.04530859021801
1360009762,44.74672747971932,52.2550988534519,44.02948967137054,51.85065532282217
1360009709,49.49074284954993,44.554659961404354,45.36539233607163,54.137047455624916
1360009555,59.41654300334828,41.667546533976754,59.251690285002454,57.07561968505853
1360009495,52.37858583762707,42.309953120080294,53.95684841444117,48.285753657628035
1360009518,58.48498976315223,46.16281257003419,50.214462467687554,56.765758203363696
1360009734,50.35575990723309,55.59139037072789,44.11020655955658,56.555057352890906
1360009672,43.462199528290604,40.22755843167192,47.4042005031612,45.63482973133281
1360009760,46.788409367574125,42.330158808868056,40.42721922053241,46.137912560329546
1360009558,49.47542449094097,43.601878166586246,53.18481564767288,55.91017565481075
1360009545,53.180094871869045,55.83825614710287,57.543239951720864,46.8405950736957
1360009724,45.40394342639211,54.74759105893931,43.03675080972254,42.22690592274585
1360009662,53.81808125784091,56.463179719786034,59.90228079188148,40.42766122910256
1360009608,44.22893175669169,58.29031040521903,51.15503074947439,48.25224760723035
1360009545,57.3531012317044,46.70479307224449,45.350724883776174,60.448896696382405
1360009568,44.77893817624667,58.13536379809494,58.86596196428084,49.02188615758974
1360009722,49.55603793305182,40.89089311736715,55.1948655377633,59.10191727429674
1360009706,57.960773101128844,45.20264062237769,44.73797868483755,50.38699395138036
1360009482,53.873701546480284,46.233052490150804,57.124398885353074,44.97697514567856
1360009711,54.932861180258946,57.69481088190586,57.15254220175386,44.53384600845328
1360009659,54.5889592562381,48.429797331652004,47.530105714235106,58.470772248396386
1360009757,46.04320977685594,46.70897858616697,48.142690092078276,44.904661968255056
1360009671,51.97490341032435,51.751033490043696,57.03059899652823,49.709076539801075
1360009730,50.83005948997787,48.044435875897356,58.047989926944815,45.22993576744247
1360009551,59.244358048369335,59.69944289297318,56.07471997009958,57.64507652552782
1360009674,42.71214873831736,50.93150716930549,51.09133404139282,54.19939364826799
1360009549,58.37222960009838,46.12927736648859,54.518841538745036,42.78584398010764
1360009511,60.479102707318305,54.51236535852818,51.729912295577634,46.483946551722354
1360009749,55.4221152614631,49.0925236782809,52.15973275642841,50.368997060665485
1360009732,55.454189970342085,49.846379337708015,52.100448603554455,59.852236353145855
1360009562,52.4673760764536,40.869162025237145,49.5877470462856,59.84023943859235
1360009627,48.828302306960246,56.709236284138235,40.841022988530455,56.90843988456646
1360009540,48.79687399221636,57.645588508641694,49.124296092996445,47.23902016050474
1360009523,54.600376709334704,48.96993536871042,56.57482004586086,49.122272418078225
1360009731,53.75209805475104,58.62700824460035,46.38159927540357,45.25398242273635
1360009716,49.301088049071225,48.00902572203805,50.54028839967456,50.67473351831558
1360009514,41.75544858610644,43.48241113694514,60.35007787319476,54.32511272446635
1360009564,59.78646954185441,48.72032351350018,48.53127245899088,57.420401180500946
1360009534,46.282011596535234,59.81742251233895,58.771095095496584,54.42561325025335
1360009684,43.49440417628683,46.42974088538267,59.00801387296046,54.38610605075574
1360009548,46.365650612263615,48.22173172715324,58.072096477323186,55.01881835702326
1360009617,47.477960354555506,57.52656427494753,50.313293386790534,41.1260749630011
1360009608,48.147344147691115,48.51086363825316,49.02343647951457,46.48972461255036
1360009757,57.99340588115581,59.645869076543775,43.02539829200349,55.25851033544944
1360009643,47.100965474326145,47.78061973610424,45.238721719848186,54.88693743503064
1360009690,44.358730292944905,49.377605311347594,41.83119773909077,59.732796346550174
1360009726,50.38201151099254,52.89507908154127,55.83651432548204,44.84492417605641
1360009505,47.13939983320883,59.543794525636415,57.54896427336418,40.57877794275106
1360009627,58.955737139673374,44.94187875694852,41.43172093681607,59.44843831716197
1360009612,48.67906630851711,50.69466498081931,46.16049846367936,58.232884263826136
1360009510,54.986199143671314,52.361769625242964,44.7833466557982,49.805846989695695
1360009672,44.377315262399605,50.42816999877906,42.66652798566596,44.14450733494084
1360009647,46.27105567857921,54.6609616838382,42.77467162169683,48.58124035949864
1360009691,45.30160404322197,60.056122194970854,46.39316006842244,55.34891760712479
1360009750,55.21435396928456,51.05155135907451,45.15460068869744,52.51221856106373
1360009589,58.74962938949591,59.52271802928452,43.30880104095434,55.90025006291258
1360009613,40.28192712853287,56.87719516090625,51.0475493612318,43.290473932325284
1360009624,52.58893912729386,41.50729125189296,53.11325151232877,47.46031257761751
1360009618,56.61843904998055,55.71353025329681,55.595914088476,56.455585207589415
1360009569,53.26178122522309,41.266614086682026,55.53517712468743,43.95388374006099
1360009566,58.68641870832437,48.181085640184634,59.78090256985817,54.2197564285242
1360009641,55.54919019142047,41.42716157425859,56.58817849373425,40.20786542071049
1360009673,41.78594134745965,42.221975481797884,52.48094019709964,51.35803626413464
1360009737,52.08731254147592,55.99645238772713,55.975907768696985,59.360099417834476
1360009517,57.906439926937296,57.01035366232755,60.16860476518538,43.16066977310464
1360009767,58.20396025281563,58.77938350019913,49.92386243711824,48.40863135738849
1360009528,57.64447448655284,50.63210938737109,53.21843447973151,40.63429208711243
1360009474,60.32763512257392,58.19122820753573,49.20840140664758,49.833947778111515
1360009713,41.524016872585605,52.495169792541375,54.20313854540982,59.86119992845283
1360009745,58.41287202234082,55.62037759531366,50.28618442903323,53.353235053485086
1360009501,42.84783911807822,55.63095137997716,46.592938623504594,51.84618244489674
1360009534,59.54669144509214,46.96069429315533,41.31145873389828,45.447269932468856
1360009703,51.10970194595533,40.623112359948614,52.69129018499705,52.12542905218004
1360009655,51.72795877904095,41.38972218064207,56.086213132008595,46.42928774903166
1360009687,57.125607760625215,59.44609863089903,40.709600520699446,40.60872588566489
1360009481,45.760474875290875,46.15696388795638,44.598675355119,49.44440579520604
1360009485,42.6977432426276,41.13478229700224,51.60997318035651,52.808307423712165
1360009680,45.065955561188645,51.242698417704,58.250617018925226,53.225739838626964
1360009653,53.16361457981426,42.848219116066275,44.45987466695959,47.60144577228709
1360009753,53.32096515116459,54.06825469122382,40.32332788126885,40.98739918221538
1360009696,52.48595589696968,43.49194089390047,45.41270491806418,47.15911112901239
1360009751,49.07553312636974,57.394490245784674,49.80066396319259,54.28336847160431
1360009517,59.206084373212846,46.798835910106874,41.3150454965211,45.673486768036284
1360009763,49.53240099867042,59.793196832056154,47.8425639969489,55.66031024444999
1360009512,50.01691420658537,54.980756857037775,42.54152341899802,54.70197727204996
1360009667,50.51007310870067,48.945727107204846,47.60074676675585,47.83533313893536
1360009707,46.75469289476539,44.24255414555812,55.62695452945829,54.8406086002659
1360009525,56.69830484677414,53.61593014699821,54.17849634717544,57.34792664595838
1360009548,58.33576325125491,50.863255575626226,49.504821273493185,55.756949206508395
1360009616,46.1395120980404,51.5308363633389,43.08307391184677,45.63657228185046
1360009697,51.922731534016094,52.40297142750534,53.39792417397754,47.95348513802638
1360009599,52.42517814307132,49.69160099432143,41.488554915304746,50.23883861780025
1360009616,48.34935794587682,41.781617920416046,52.31385300070795,49.881280895829626
1360009556,58.62705616195015,60.48870323189452,40.753622068822196,47.59587636647498
1360009518,44.351350254858936,60.09848592681408,42.62387465724958,55.28115800599699
1360009526,56.091429802494915,59.2824247191228,54.86392222638321,43.23095071480043
1360009710,59.1400616189442,51.501229645302686,40.53875789930739,44.13813577328672
1360009625,56.46163125040553,41.9455349573916,45.69513683698498,55.5731852155538
1360009510,51.98531813750302,58.11409577776812,43.71997759782495,53.83991941124992
1360009608,51.19962284439989,56.03512268318987,43.26148225506807,41.96570329370956
1360009670,56.83947415440875,49.296495593053926,57.33317404172219,58.30779380485981
1360009604,46.178588971514685,56.347391213257666,46.45084768977191,41.395364075958284
1360009664,45.22373104350603,58.81913488968398,59.68490555065631,50.40202765422511
1360009769,58.921658294095735,50.856944430389234,54.23567164445933,58.86141260210984
1360009542,43.509620961851134,40.99042330881448,50.98334150408986,50.3753439468905
1360009744,45.21520686422391,58.978656604164065,56.45442406652744,59.927761354715656
1360009508,45.52934451336885,57.29642528115817,41.44267197387778,42.054253445329536
1360009544,56.65601473886561,55.89009722279975,59.44708538395331,54.498095834908696
1360009529,51.76727691596173,51.16130783482846,60.304870059332714,50.904954629691424
1360009732,58.21559863660765,42.982423676494435,46.35795313247886,41.06268979074915
1360009520,46.31260585152664,60.04437034514278,51.82010474426785,43.76133662129598
1360009643,42.415008646257654,41.71673184349768,49.34783051434612,55.01555215324289
1360009694,55.65459849444153,43.670439266168586,56.56982294251848,57.53129830070089
1360009551,58.75732782290963,44.13667559161966,52.103945083903135,50.10495513504736
1360009597,53.852986316105294,50.30142911511945,49.92780104283245,51.61587406477214
1360009699,41.874362951199174,45.9270787332068,47.67962465011916,58.98625683602792
1360009566,56.33427054357009,48.272968797623925,48.67207509899619,52.4230085378511
1360009567,52.34464482647128,57.75700341556539,51.205183356248526,53.72577031978252
1360009760,55.31281353102588,46.361824424887686,51.25826676141247,43.12953445008687
1360009677,51.942936267476284,43.2472771067134,57.04937052371786,44.28456315597085
1360009733,51.14539385442379,41.408932943062666,55.12858545871222,43.63291323869162
1360009515,41.0657472980627,49.47620001633739,51.971755095145014,41.67481198888788
1360009671,45.053553274960365,45.996814558358686,58.97146935485203,52.43380850947378
1360009499,56.4274820878409,48.73350369341566,57.3625622315895,56.294123113418024
1360009714,48.27606036995826,41.3362927005234,47.236412603598545,49.20892468317861
1360009681,50.30851175979046,57.548687584162806,55.71305210362802,57.859905440543386
1360009732,55.97983338754068,56.682645522375246,55.922489134801395,50.3877745872781
1360009635,56.14045745538675,52.416332895693664,56.66501152387748,57.12392293666956
1360009476,41.885438960889644,45.26460651250994,55.58394289180501,47.31544970844495
1360009488,51.83872845146878,47.36848606754569,56.151343769143466,51.77221089871139
1360009770,47.15665701459848,46.67919109033099,56.05858548970805,46.005912522255855
1360009664,48.2960665281422,52.58169596050962,50.488641082209625,40.98991474166629
1360009721,47.48625935734942,42.93356197997145,55.35742073587091,48.860798981061265
1360009659,59.5413985790996,43.83663901467228,57.16929927903887,40.545790464208814
1360009488,40.663000713837945,53.193301545688755,56.20164101172908,54.22875544541126
1360009481,41.00314074659012,52.93906177195153,58.898906341991626,57.341560840518724
1360009576,42.52105096102615,44.59769940777303,41.50336338776057,51.23929990249354
1360009608,48.01291369195614,41.089222587108225,44.78113605839503,55.72208075005707
1360009646,54.05898862108367,44.78948275487113,55.67972256697587,46.84438615380503
1360009663,60.12027697528584,48.58495961050018,46.09311015781085,55.56939136981654
1360009560,45.484514884247844,49.912055393113,55.494565728281465,57.278409874885746
1360009503,44.752913001748055,46.69919682919918,44.151683128123,57.67824513595508
1360009642,55.72570798918946,40.41569977597515,56.17187965082546,55.315195304059806
1360009732,51.33125866620284,41.21042791584235,53.26779064643134,59.675986250825055
1360009633,50.04181867816671,51.887540152367976,45.066195943043994,51.25484631810878
1360009540,49.26172755366162,43.16148872441889,55.06162842217482,60.483718014726406
1360009665,56.80144151121596,59.65042078373784,50.84980075574333,59.73452155110108
1360009509,45.79214409742394,42.091254273639564,45.003209147306364,46.34931325145066
1360009669,57.340998138435225,51.969090535118404,48.73905996726639,53.178461787715264
1360009588,47.79697261678199,41.76624298391582,59.729213048979574,46.64942096807914
1360009699,48.619204210245876,48.20991664886875,52.094294047302725,49.4562977665615
1360009681,59.362066163511095,48.10670934489817,55.41189824079896,52.10803337381223
1360009544,46.90373345166597,56.91648335143577,48.75627635439676,49.678934608265074
1360009613,41.136729843302916,44.006667061162275,59.91299323220596,56.23234780545888
1360009527,59.41579445944579,47.881667420824876,51.360942644248624,48.347163729531275
1360009577,59.23678736161299,47.94151174879885,44.86845219177661,53.870781859864046
1360009597,58.106807495995305,54.542657720564335,55.96683271978496,49.331520768573625
1360009701,59.32979267877134,40.14120285215132,54.307118428538445,56.01664241153993
1360009659,58.33658419721357,56.16581133817461,42.84209412713357,55.92179067899228
1360009504,58.761682090549726,48.98276333559414,46.28810375134467,43.51690746263979
1360009527,59.43296816890899,51.419835286049135,59.487812782237505,48.99154255897587
1360009720,40.45905840660075,43.69208740979783,54.95476268508396,56.73335951693139
1360009559,50.7981461457877,49.55890477674673,60.124001002008356,49.66684279998334
1360009538,59.57791987969598,49.092018273764026,58.96922744832653,55.98039439234613
1360009731,57.08207535421086,48.03836540180503,54.31251005012294,55.82689545247612
1360009652,58.568849267319294,44.25351108820091,56.35647983731664,56.12126970402906
1360009769,56.243971331725014,46.720337210779945,42.6469552462019,59.1417178030113
1360009725,43.75731894709246,56.024409258746864,41.68743241694691,52.44143575871611
1360009604,41.80542101193039,46.43828080432442,44.17356231228992,44.031890932792535
1360009762,57.762567027521904,57.951931175139634,55.856742377022414,40.30267438355732
1360009724,57.96743953984765,50.8567041878903,59.817202434485786,42.71949536786792
1360009549,50.14527214117107,51.87542623321265,48.61144839574516,40.83434393889879
1360009495,52.99271980104348,55.90245794240188,57.115040419966206,43.738622964244634
1360009554,52.075556930150796,56.61530273288298,52.80469829456524,41.95495160317449
1360009638,56.26357268171681,59.013224412194575,52.37559384164687,60.10955357754685
1360009725,40.52623485456642,41.36441761585695,41.611319110170506,44.62635142262141
1360009634,46.851974210269,58.275664006458605,49.598737700046,53.951486490035876
1360009678,41.641844373759426,40.26005508048111,45.54997568640589,48.46245228028221
1360009540,49.69804579384348,50.601160634102996,48.45820604858919,43.59850748803066
1360009703,56.67895198959958,51.034061288891635,50.28762032218771,48.5675475614704
1360009488,59.87151817006675,49.410480065519025,54.86074062338926,49.59810357213399
1360009618,50.785229362351714,60.028507180137105,40.554682526587555,51.60790757198937
1360009633,40.348485458353814,58.20845417588085,58.12186287196624,43.74514077931809
1360009595,53.752961509752836,55.94973861672661,56.348805880236256,48.458544574497296
1360009546,58.21044204353086,53.478327927366905,52.47720020341774,46.17932908284694
1360009761,56.275256306108126,52.61179860232731,51.2532972197168,57.8242839672766
1360009675,40.76970448234353,53.24939385700331,40.19689102059904,47.26311406960236
1360009493,50.88970315257274,51.039242608460555,48.23188304687892,55.21270326042117
1360009523,47.18024338914234,44.60002931244846,43.36511818987424,57.24993215789079
1360009482,56.24395873897732,49.67875193245537,43.671300566190155,43.79222340420542
1360009482,47.316987448707785,57.416972058018985,51.289088635002216,51.135636684943506
1360009678,57.244658738292955,54.83284755436555,42.082864127294435,47.10139960533994
1360009487,58.15298846008854,43.372794439496204,48.704495869635856,56.58770980343698
1360009497,54.41520400562517,49.62819639589309,51.28743075001388,55.773784711440165
1360009599,44.517166054192664,47.548931282375975,44.68229924506352,42.60040820389413
1360009573,44.74841771710703,53.90603114518219,43.36017462718572,46.74434894204478
1360009488,46.456433690102585,50.779036610600855,46.311959142327815,49.21686709482994
1360009724,43.06986907718399,40.921105648850244,60.00735750860658,50.446149423444524
1360009517,58.182516956054656,51.21318993007438,57.420003127918704,52.79368231227334
1360009709,49.464569971284355,54.56063965396001,49.02150759753454,44.01995155821132
1360009723,59.902113139386145,50.609195294675246,58.11980106379397,43.87922320484878
1360009614,51.03444806872868,59.86287211983002,50.19956047291705,44.55016147091632
1360009569,52.60673786032283,41.36157884603182,48.35079354985125,60.08309478155385
1360009765,56.26464499145097,49.20779965517343,40.670911114403495,40.321979667425396
1360009494,59.762383617014464,44.88737025478626,59.371475106987454,40.737488054325176
1360009493,47.57886108229402,49.106006421371475,47.66132585081025,52.735828109524036
1360009506,51.04588374642809,56.58594909311471,54.01266945301796,55.453851131220084
1360009543,43.74322111315821,49.15305448057336,58.2589914668922,56.58360992261122
1360009501,52.854715979709844,42.94036703873015,53.93886396894028,48.73296699609228
1360009578,56.915330657112385,53.895179498709716,43.351250888518166,55.676245106601286
1360009521,46.84290592834352,51.79196247040322,46.6221927887392,58.24224951089509
1360009763,57.71490976701399,52.11249078421612,41.52752125531082,56.790988064441045
1360009590,48.4682701177914,45.122877233916284,46.02170064417681,52.06699996558936
1360009509,50.605447025781025,45.73972129889025,52.75212213329826,56.28586678723209
1360009748,45.07211292733223,45.05040778538753,53.88121412408259,41.848726012653906
1360009650,48.63257738396816,49.21308770359566,49.026746858507,43.52483210362392
1360009652,52.02531793092905,44.452294253437834,53.760481583192636,59.04349749576518
1360009615,58.59495816525596,49.9900245496972,51.64794970930578,49.74940193528298
1360009592,41.66468516603551,42.15634178008402,46.79613382928754,50.5646639994781
1360009616,55.98064610792302,54.83538169765022,52.2077543158951,41.1166088907533
1360009625,57.38095005448667,53.51030863358987,56.97631932257318,48.90838718649126
1360009580,50.89124249558546,57.54595413722505,44.23021254915088,57.934955185886366
1360009729,58.74719655729778,57.725199823116284,51.46310215564508,56.97931594990966
1360009472,51.802763599324315,43.56518769001616,57.21061130592172,40.521321554645915
1360009604,58.478342255843266,40.8017924069801,59.65418353419692,56.305637550279116
1360009681,56.98811309763132,44.23000661339768,54.033307875456906,52.66448032908494
1360009573,51.15732130990995,58.24792439537222,48.91497076070124,53.09355002734232
1360009759,54.842454566475716,57.875134648952795,41.84835497563094,52.888850714489884
1360009761,42.02733950799848,41.73471965821527,50.18994614885121,43.69833748333602
1360009495,46.58729061025181,59.7062070861282,49.65867235332294,43.74854571329681
1360009610,58.149694258137174,47.703056973050096,40.853414324498104,54.613455325254606
1360009517,46.903272369836316,47.86515217689786,57.0481438139149,42.0124291666232
1360009756,55.67544614236236,40.19347499204157,54.62807820872761,47.43488017365138
1360009567,56.44223239968446,49.4051223533174,58.688180641586506,53.68718061431028
1360009588,54.04748184215658,45.62140162390978,57.71791502492049,56.373375497810905
1360009649,49.72966457096688,48.489589003896214,55.64872267192048,53.64594481308201
1360009521,50.23687943055435,41.899145887855674,52.32696560213095,53.0179115235687
1360009608,55.31964793724113,59.82478513231238,49.55003120809653,57.331667026549944
1360009723,42.61300047088854,56.81571849126952,54.48767029927189,51.89678939335833
1360009736,49.00472259965798,40.1295211054004,47.07777039851852,50.16651196888822
1360009529,40.855407571740336,42.39273932379085,49.753753136177,43.050196724748716
1360009581,49.70802952095341,58.067326680086,44.954952998349924,43.18049165532679
1360009756,41.05401704049575,46.626963785356814,54.44151470106797,49.8457562627127
1360009572,42.73309644293797,50.44385790506269,47.22799878415843,45.51932348301108
1360009627,57.32016603153575,46.94053889351028,50.391047292679545,46.10596443775451
1360009582,49.42308951189759,54.14916671393824,57.520054363053866,58.03278498806288
1360009558,40.60602269689047,53.17001155755864,58.28348439708225,51.309263023591306
1360009504,50.50758831255902,55.198645889822814,52.78596822487151,54.5068289543121
1360009602,56.15706159685658,42.868226725804405,59.66307026664968,54.6551538804463
1360009708,50.2811721632516,59.05110648030194,56.0499428130864,42.33050712496346
1360009585,41.985867325726836,47.75629954111416,56.66711855885845,59.942129342085366
1360009700,50.732530000388216,54.620321646390316,55.221820117679414,52.29248689537529
1360009579,43.392203148858286,55.557772701816134,49.55680960014796,43.462805053874014
1360009571,58.4557931548771,57.78452909708204,48.320760387179334,45.0546700588947
1360009581,45.497820799077644,49.127977665516035,42.777604159420676,45.00588128231736
1360009501,43.07647166046164,58.29397123597292,44.20240919809953,56.59613856120263
1360009710,57.69640663033752,58.59275699803165,51.51666729834224,51.3631512729535
1360009771,54.195342919004034,59.12207686252512,55.60884668083792,56.1308649002615
1360009589,41.237019199463774,41.70053254894672,43.316285120620336,54.529242103032345
1360009665,45.37499480917359,47.63830581443085,51.67161588435956,48.152877876743794
1360009739,41.085027962103865,44.69760452516596,53.11153555629202,53.56961800607971
1360009705,43.89292521823884,43.963426322057714,47.7510112655002,40.63513028586357
1360009764,43.8458778534887,43.785948016402756,52.23350849642791,47.77007685248914
1360009613,49.95370870529473,59.413224539011935,48.53062872766401,44.075988011221476
1360009645,45.41253976342293,49.595009872855414,58.521326911234645,54.579026816730604
1360009518,52.23700809719527,58.17399549192332,55.32894472047972,59.90569717487534
1360009540,51.833600906830654,54.440557579983334,49.04075137024725,43.010493069706726
1360009562,57.64300104037362,45.95439258291224,47.70530291543251,42.64462204248301
1360009473,44.59964808877398,52.08074949074309,56.75950251070454,53.89847805837448
1360009476,51.64380944316493,53.50192954900894,42.90939519640749,40.807274075487584
1360009749,54.931131655071724,56.245887121624726,54.12517543338051,52.82248712653907
1360009553,54.90305010494715,57.599989011497,44.31106682385697,42.09131552190594
1360009589,60.19221303314881,43.0068285197486,41.93413356468521,59.652897742615146
1360009558,48.13998311783752,56.43065955671805,56.288685260668245,51.008610890941874
1360009599,45.25291019406126,44.53674355599455,58.65981893512186,58.1226259030406
1360009679,55.79030330893954,50.23837087447586,47.155974699418536,45.145050261387915
1360009490,45.300929844130515,46.32001128536791,48.09438210013144,40.80590238633095
1360009613,44.96166111288464,52.5619005301903,48.538497084394166,54.85301964918396
1360009606,40.714886361525785,57.4844891034828,51.300970295578466,47.25907268310038
1360009509,53.862432684711465,59.91363155138551,51.761052370969814,45.10381431446832
1360009726,47.76857411550794,51.43800223396643,47.11047966616622,51.49445824667613
1360009687,46.37773101398426,55.89581119907079,55.4542519871257,56.98423750403286
1360009768,58.41997659438759,42.881580812458196,42.92215389303435,41.51562092189184
1360009698,52.823278162766755,41.77261690229594,41.43994504676399,53.79236254739257
1360009490,41.12518877035485,45.873578516422384,41.583799096897664,54.737017742832975
1360009575,51.48060027705733,58.50759623678343,48.65653388806829,41.46562836580481
1360009512,53.063262712186585,57.64755112907015,56.64622469084896,49.3087926087737
1360009474,47.626424614966986,54.01183725828431,56.83724664851175,59.12997293223839
1360009693,46.76604690956031,57.05198543285488,54.922239178933076,58.171366258400354
1360009746,47.02388624615289,48.258449175791014,56.49558409531562,40.71957118290855
1360009474,55.969967290853106,43.658866358166044,41.92359203770355,46.26629872964473
1360009735,48.8722801016783,48.790628731019154,56.89214809298751,42.06570791431656
1360009534,44.466830288248545,50.83854649159464,59.336054529069614,47.867030025232765
1360009544,48.16923553847408,45.617632368011755,51.787669941134354,60.09682052190065
